                    【编�?观察者网 童黎】距离联邦大选还剩不到两周时间，加拿�?名政党领导人在周四（9日）晚展开最后一轮激烈辩论。毫不令人意外的是，这场“表演”围绕中国设置了公开辩论环节，几名候选人随即也强拉中国“出镜”。期间，现任加拿大总理特鲁多的有力竞争对手、保守党领袖奥图尔（Erin O'Toole）加戏称，“在人口和经济体量上，我们或许比中国小，但在对所谓‘人权’、尊严和法治的承诺方面，我们是一个巨人。”综合加拿大广播公司（CBC）、英国广播公司（BBC�?�?0日报道，当地时间9日晚，最后一场辩论分别围绕领导力和责任感、承受力、气候变化、从疫情中复苏、协调这5个关键问题展开。这场英语电视辩论通常是加拿大大选中最受关注的“政治对战”。此时距�?�?0日大选仅剩不到两周，自由党领袖特鲁多和保守党领袖奥图尔之间似乎势均力敌。同时参加辩论的还有新民主党的贾格米特·辛格（Jagmeet Singh）、魁人政团的伊夫-弗朗索瓦·布朗谢（Yves-Francois Blanchet）和绿党的安娜米·保罗（Annamie Paul）。辩论现场，多人同时发言  视频截图，下同另据路透社报道，加拿大3800万人口中，有三分之二说英语，而这场领袖辩论是三场中唯一一场英语辩论，传统上被视为影响选民的关键途径。民调显示，保守党有机会赢得选举，结束自由党�?年“统治”。由于选民对特鲁多提前举行选举的决定感到不满，奥图尔略微领先。辩论视频显示，主办方在“领导力和责任感”这一话题下，设置�?分钟的公开辩论环节，专门讨论与中国的关系。主持人主动提起了被中国依法拘留�?名加拿大公民，要求现场五人讲讲怎么处理中加关系，平衡经济发展和所谓“人权”议题。新民主党的贾格米特·辛格首先煽情了一波，然后声称要与盟友合作、施压。辛格特鲁多接话强调“这就是我们过去三年所做的”，接着罗列了一堆针对中国的错误行为，宣称“加拿大的声量非常大”。但奥图尔批评特鲁多政府“失声”，然后炒作华为、涉港、涉疆等议题，扬言“我们必须严肃对待中国”。特鲁多（左一）与奥图尔（右一）特鲁多又是一轮“输出”，讽刺说“如果你想让迈克尔们回来，这就不是隔着太平洋简单扔西红柿的事”。观察者网注意到，当辛格一度讲到疫情时，主持人立马插话打断，强调现在的话题是中国。而奥图尔一再渲染称，加拿大需要重回国际舞台。他同时自认为，“在人口和经济体量上，我们或许比中国小，但在对所谓‘人权’、尊严和法治的承诺方面，我们是一个巨人。”对此，特鲁多转而攻击他无法说服民众打疫苗。随着5分钟结束，主持人将话题转到了气候变化上�?�?日，加拿大外长加尔诺曾发表声明称，康明凯、迈克尔已被中方“任意拘押�?000天，谴责中方司法程序“不透明”�?日，中国外交部发言人汪文斌批评加外长有关声明罔顾事实，中方坚决反对并予以强烈谴责。加拿大一方面标榜“法治国家”和“司法独立”，另一方面公然干预中国司法机关依法独立办案，其虚伪面目暴露无遗。中方同时指出，谈到“任意拘押”、“胁迫外交”，中国公民孟晚舟才是真正的受害者。近1500万中国网民联署要求加方立即无条件释放孟晚舟。加方应立即纠正错误，释放孟晚舟并让她平安回到中国。关�?日大选辩论，路透社评论认为，特鲁多有时看起来很激动，数次与另外四人“对线”，迫使主持人出面打断。他多次批评奥图尔在气候变化等问题上态度不严肃、庇护极端主义议程等。后者成为政党领袖一年以来，仍旧在加拿大民众中认知度不足。奥图尔则称，他将清理“腐败、无能和挥霍无度”的特鲁多政府。民意调查员尼克·纳诺斯（Nik Nanos）的感受是，“没有哪一方犯了重大错误，也没有哪一方出其不意……这场（辩论）并没有改变游戏走向。”本文系观察者网独家稿件，未经授权，不得转载�?                    
                ",加拿大大选终辩拉中国“出镜”：我们人口、经济体量小，但也是巨人,,,,,,,,,,,,,,,,
"
                    中新�?�?8日电 综合报道，当地时�?7日，美国中央司令部司令肯特·麦肯齐承认，五角大楼的调查显示，美�?�?9日在阿富汗喀布尔发动的空袭实际上并未击毙所谓的“恐怖分子”，反而误杀�?0名平民，其中包括7名儿童。据报道，麦肯齐在五角大楼新闻发布会上说：“基于调查和部门间的分析，我现在确信，至少有包括7名儿童在内的10人，在这次袭击中死亡。”他承认�?作为空袭对象�?汽车和事件中死者不太可能与“伊斯兰国呼罗珊分支�?ISIS-K)有联系。他表示自己会承担“这起悲剧”的全部责任，并向死难者的亲友表示哀悼。但有媒体称预计不会有人因此受到纪律处分。据悉，美军8�?9日的行动造成10人丧命，美国军方最初认定，袭击目标是ISIS-K的恐怖分子，认为目标正在密谋发动新的恐袭。在那之前，发生在阿富汗喀布尔国际机场外围的恐袭造成数百人伤亡，包括造成13名美军士兵死亡。不过据美国CBS以及此前《纽约时报》等媒体报道，在美军无人机空袭下丧生的，实际上是一名协助美国的阿富汗援助工人Ahmadi和他�?个家庭成员，其中包括7名儿童。美军方指，无人机探测到一名男子向Ahmadi的车里装载爆炸物，但实际上那些物品是水罐。另外，无人机袭击后在附近引发次生爆炸，这在最初被官方指为是车上有爆炸物的证据，但之后的调查显示，爆炸的是附近的一个燃气储存罐。推荐阅读：“看着像”就炸！美媒披露美军滥杀平民细节！联合国：阿富汗经济或全面崩溃美媒披露美军滥杀平民细节8�?9日，在美军加紧撤离阿富汗期间，美军声称，他们使用无人机对恐怖分子进行了定点清除行动，摧毁了一辆载有“多名自杀式炸弹袭击者”的汽车，而这些恐怖分子是打算去喀布尔机场发动袭击的。然而，随后的事实证明，这些所谓的恐怖分子是包括多名儿童在内的阿富汗平民。美国媒体近日也对这起事件进行了更细致的调查。“看着像”就�?美媒披露美军滥杀平民细节总台报道�?奥贝德：我身后是8�?9日被美军空袭的房屋，包括儿童在内�?0人遇难。遇难者家属说，他的兄弟为外国人工作，与极端组织没有关联，他们要求伸张正义。当总台报道员抵达现场探访时，被直接击中的车辆残骸还躺在民居院落中，旁边一辆汽车也受到波及。几名年轻人正在清理车辆残骸，很多生活用品原本可能是放在后备箱或后排座椅上，如今已面目全非。空袭行动中，被作为袭击目标的死者名叫扎玛赖·艾哈迈迪，他40岁出头，是电气工程师�?006年起为总部位于美国加州的一家名为“国际营养与教育”的“援助组织”工作，家住喀布尔机场附近。美国媒体调查后发现：空袭当天早上，艾哈迈迪照常开着白色丰田轿车出门上班，途中在多个地点接上同事，前往办公室。此时，美军情报称，一辆白色的轿车从距离机�?公里的极端组织据点驶出，这一情报为艾哈迈迪的惨死埋下了伏笔。美军接到情报后，盯上了艾哈迈迪的白色轿车。他们对艾哈迈迪进行追踪。美军称，情报显示，艾哈迈迪驾驶的车辆进入了极端组织的一处地点。但记者调查发现，这一地点其实是“援助组织”在喀布尔的办公室。下班前，由于家里停水，艾哈迈迪在工作地点用容器接水，放在车上带回家。一名保安也证实，他帮艾哈迈迪给多个塑料桶灌满水。而这些水却被美军当成了爆炸物。艾哈迈迪的亲属回忆，大�?6�?0分，艾哈迈迪把车开进院子回家，他的侄子上前帮忙搬水，孩子们也高兴地上前迎接。汽车尚未熄火，就遭到美军无人机袭击，传出一声巨响，窗户玻璃碎片四溅，血肉横飞。美军承认，美方并不清楚驾车人的具体身份，但“确信”这辆汽车及驾车人对喀布尔机场构成“迫在眉睫”的威胁。美军参谋长联席会议主席马克·米利等军方官员先前为空袭的正当性辩护，称汽车被炸毁后发生二次爆炸，显示车上装载了大量炸药。但现场没有证据显示发生了二次爆炸。武器专家看了现场视频和照片之后认为，现场确实遭一枚导弹击中，但只有一次爆炸产生的冲击波。美军空袭遇难者家�?贾姆希德·优素菲：美国说这个房子里有极端组织成员，难道这些孩子是极端组织吗？愚蠢的错误，没有任何证据、没有任何调查，美军就袭击我们，杀害我们的孩子。我们永远不会原谅他们。联合国秘书长：阿富汗人民需要一条“生命线”当地时�?3日，阿富汗人道主义局势高级别部长级会议在日内瓦举行。联合国秘书长古特雷斯在会议上提到，阿富汗经济全面崩溃的可能性“非常严重”，他赞扬国际社会对阿富汗人民的财政援助，并紧急呼吁迅速增加资金，以便向阿富汗给予持续的人道主义援助和支持。古特雷斯表示，现在阿富汗的贫困率在急剧上升，基本公共服务几近崩溃，三分之一的阿富汗人甚至不知道他们的下一顿饭从哪里来。与此同时，阿富汗还面临着严重的干旱、民众大规模流离失所和新冠肺炎疫情的影响。如果国际社会不能及时为其提供帮助，阿富汗可能会被推向崩溃的边缘，周边地区的稳定也会受到影响。古特雷斯在随后的新闻发布会上表示，与会各方已承诺向阿富汗提供十亿多美元的人道援助。此外，在当天的会议上，联合国粮农组织呼吁各方提�?600万美元的紧急援助，帮助阿富汗农民开展小麦抢种，维持生计，避免该国人道主义危机进一步恶化。一旦无法迅速获得紧急援助，阿富汗农民将会错失刚刚开始的关键播种季。据统计，大�?0%的阿富汗人口生活在农村地区，千百万人以农业为生。阿富汗人均每日摄入热量的一半以上来自小麦，其中大部分为国内种植。塔利班发言人：阿富汗将采取法律措施促使美方解冻阿资产针对美国此前冻结阿富汗中央银行在美资产的行为，阿富汗塔利班发言人苏海勒·沙欣13日在接受俄罗斯卫星网采访时表示，新成立的阿富汗临时政府将采取一切可能的法律措施促使美方解冻。沙欣表示，美国应该解冻阿富汗的资产，因为这些资产属于阿富汗人民。他说，目前阿富汗有着非常严峻的经济形势，因此，美方此举是针对阿富汗人民的。而新成立的临时政府也将采取一切可能的法律措施促使美方解冻阿富汗资产。已经离开阿富汗的原阿富汗央行行长阿杰马勒·艾哈迈迪上个月表示，阿富汗央行持有大�?0亿美元外汇储备，其中大约70亿存在美国的银行。一名美国政府官员称，美方不会把境内阿富汗央行资产转交给阿富汗塔利班。此外，同样迫于美方压力，国际货币基金组织此前也宣布暂时冻结原定上个�?3日向阿富汗发放的现值大�?.4亿美元特别提款权。而特别提款权是国际货币基金组织设立发行的一种国际储备资产，用于弥补成员国官方储备不足。有分析称，美国政府向塔利班施压，掐断资金来源是为数不多的办法之一，但阿富汗持续面临经济困境只会加剧那里的人道主义危机，让阿富汗民众受苦。联合国秘书长阿富汗问题特别代表德博拉·莱昂斯本月就表示，需要找到一个方法让资金快速流入阿富汗，以防止阿富汗出现经济和社会秩序的崩溃。莱昂斯表示，冻结阿富汗的资产会令阿富汗人民陷入贫困的境地。中国和俄罗斯也对美方行为表示反对，认为阿富汗的资产属于阿富汗，应被用于阿富汗，而不应被当作威胁和约束的筹码。来源：央视财经（ID：cctvyscj�?                ",炸错人了！美军首次承认喀布尔空袭中误杀10名平�?,,,,,,,,,,,,,,,,
"
                    
                    
                        （原标题：塔利班发言人接受央视专访：希望与中国展开合作�?                    
                    
                    中央广播电视总台《环球视线》独家专访塔利班驻卡塔尔政治办公室发言人沙欣�?�?日，中央广播电视总台《环球视线》独家专访塔利班驻卡塔尔政治办公室发言人沙欣。沙欣在采访中表示，阿富汗希望与中国合作，希望有机会成为中国和其他国家连接的枢纽。沙欣同时再次承诺，不允许任何组织在阿富汗内部进行任何危害其他国家、包括中国在内的恐怖行动。沙欣说，自己曾经访问过中国，是阿富汗访问中国的代表团成员，同时也是谈判团队的成员。与中国建立良好的关系，这是他们的政策。中国是阿富汗的一大邻国。阿富汗也非常欢迎中国，希望能够与中国合作，因为目前正处在美军结束占领阿富汗之后、一个很重要的时期。希望未来能够与中方努力共建阿富汗，同时阿富汗也有机会成为中国和一些其他邻国连接的枢纽。在多哈协议的基础上，沙欣表示已经承诺不允许任何组织在阿富汗内部危害包括中国在内的任何国家，这是他们的承诺。希望阿富汗成为连接枢纽，能够在国家内进行重建，希望能够实现经济的发展，所以阿富汗需要建立一个稳定的国家，不允许任何的组织利用阿富汗进行任何的恐怖活动。这对下一阶段是非常重要的。沙欣同时再次承诺，如果有任何组织想在阿富汗内部进行危害其他国家的行动，都会不允许这样的行为�?	
	#endText .video-info a{text-decoration:none;color: #000;}
	#endText .video-info a:hover{color:#d34747;}
	#endText .video-list li{overflow:hidden;float: left; list-style:none; width: 132px;height: 118px; position: relative;margin:8px 3px 0px 0px;}
	#entText .video-list a,#endText .video-list a:visited{text-decoration:none;color:#fff;}
	#endText .video-list .overlay{text-align: left; padding: 0px 6px; background-color: #313131; font-size: 12px; width: 120px; position: absolute; bottom: 0px; left: 0px; height: 26px; line-height: 26px; overflow: hidden;color: #fff; }
	#endText .video-list .on{border-bottom: 8px solid #c4282b;}
	#endText .video-list .play{width: 20px; height: 20px; background:url(http://static.ws.126.net/video/img14/zhuzhan/play.png);position: absolute;right: 12px; top: 62px;opacity: 0.7; color:#fff;filter:alpha(opacity=70); _background: none; _filter:progid:DXImageTransform.Microsoft.AlphaImageLoader(src=""http://static.ws.126.net/video/img14/zhuzhan/play.png""); }

	#endText .video-list a:hover .play{opacity: 1;filter:alpha(opacity=100);_filter:progid:DXImageTransform.Microsoft.AlphaImageLoader(src=""http://static.ws.126.net/video/img14/zhuzhan/play.png"");}
	
	
		
			
				
					
					
					
					
					
					
					
						
							
							
							
							
							
						
						
					
					 if (1/*/(iPhone|iPad|iPod|Android|NETEASEBOBO|blackberry|bb\d+)/ig.test(navigator.userAgent)||/safari|chrome|firefox/i.test(navigator.userAgent)*/){ var str1 = '<video controls=""controls"" preload=""auto"" width=""100%"" poster=""http://videoimg.ws.126.net/cover/20210909/xKRnDeTlc_cover.jpg"" style=""max-height:100%"">'; var str2 = '<source type=""video/mp4"" src=""http://flv.bn.netease.com/4f67ce86b9ea671e7f57850d74eb0a84a8d0bba30905e7d2265d79e70c8b097981ab06af44984ce7972c717fe3627855792df639945fadbf6db36111bfc02e0102475e8db25757f542fd4e4abef99df862cc10ef4fe15c4b125f8368b37e92847beb41113fcb4ade1c60b198184b94af3e91e0ef2418047f.mp4"">您的浏览器暂时无法播放此视频.</video>';document.getElementById(""FPlayer1404863609673"").parentNode.innerHTML = str1 + str2;}
				
				
					
						塔利班发言人：塔利班愿与中国开展合�?共建阿富�?						（来源：环球网资讯）
					
                                         				
				
					
                                                					
				
			
			
window.NTES && function(d){var f=function(c){var b=c.getAttribute(""flashvars""),a=c.getAttribute(""repovideourl"").replace("".flv"",""-mobile.mp4"");h=d(c.parentNode.parentNode.parentNode),g='<embed src=""http://v.163.com/swf/video/NetEaseFlvPlayerV3.swf"" flashvars=""'+b+'"" allowfullscreen=""true"" allowscriptaccess=""always"" quality=""high"" wmode=""opaque"" width=""100%"" height=""100%"" type=""application/x-shockwave-flash"" />';if(1/*(iPhone|iPad|iPod|Android|NETEASEBOBO|blackberry|bb\d+)/ig.test(navigator.userAgent)*/){g='<video controls=""controls"" preload=""auto"" width=""100%"" height=""100%""><source type=""video/mp4"" src=""'+a+'"">您的浏览器暂时无法播放此视频.</video>';NTES("".video-inner .video"").attr(""style"", ""background: #000;"");}h.$("".video"")[0].innerHTML=g;},e=function(b){var a=d(b.parentNode.parentNode.parentNode);a.$(""li"").removeCss(""on""),b.addCss(""on""),a.$("".video-title"")[0].innerHTML=""string""==typeof b.textContent?b.textContent:b.innerText,a.$("".video-title"")[0].setAttribute(""href"",b.getAttribute(""url"")),a.$("".video-from"")[0].innerHTML=""（来源：""+b.getAttribute(""source"")+""�?",f(b);};window.continuePlay=function(){var a,"b=d(d("""".video-list .on"""")[0].nextSibling);3==b.nodeType&&(b=d(b.nextSibling));if(b&&d("""".video-inner input"""")[0].checked){e(b);}}","function(){var a={init:function(){if(d("""".video-list li"""")[0]){d(d("""".video-list li"""")[0]).addCss(""""on"""")",this.eventBind();}},"eventBind:function(){d("""".video-list li"""").addEvent(""""click""""",function(b){e(d(this)),b.preventDefault();});}};a.init();}();}(NTES);,,,,,,,,,,
"			",,,,,,,,,,,,,,,,,
"		",,,,,,,,,,,,,,,,,
"		",,,,,,,,,,,,,,,,,
推荐阅读：遭联合国制裁，曝光率不高……“神秘低调”的阿富汗代总理阿洪德有何来历？在占领喀布尔三周后，阿富汗塔利班宣布组建临时政府在占领喀布尔三周后，阿富汗塔利班宣布组建临时政府�?日，塔利班推选穆罕默德·哈桑·阿洪德为代总理，统领新一届政府班子，引发关注。阿洪德在被提拔为代总理前曝光率一直不高，颇具神秘色彩，他获任总理一职也被俄罗斯卫星通讯社等媒体称作“出人意料”。此前媒体纷纷揣测，总理一职将由经常露面、被视为塔利班“二号人物”的巴拉达尔出任，也有媒体援引塔利班高层人士的话称，创始人奥马尔的儿子雅各布将担任总理。在英国广播公司（BBC）等一些媒体近日对塔利班领导层的盘点——如“神秘四巨头”和“五大领导人”中，甚至没有出现阿洪德的名字。但阿洪德只是为人低调，实际上是塔利班的元老级人物之一。联合国安理会方面掌握的资料显示，阿洪德出生在阿富汗坎大哈省，具体年龄不详，推测�?3�?6岁之间。值得一提的是，阿洪德的族谱向上能一直追溯到艾哈迈德沙·杜兰尼，杜兰尼是阿富汗历史上第一个统一的独立王朝——杜兰尼王朝的创建者，是阿富汗实际意义上的“国父”，绰号“珍珠汗”。据巴基斯坦《论坛快报》报道，阿洪德是奥马尔的“发小”，据称在青少年时期，阿洪德经常骑着摩托车带奥马尔出行。在塔利班组建早期，阿洪德没少为组织提供资金和后勤方面的援助。海湾新闻网8日称，阿洪德是一名宗教学者，有多部著作，与塔利班精神以及最高领袖阿洪扎达关系密切。阿洪德没有军事背景，也没有参与过塔利班上世�?0年代针对苏联侵略者所展开的战事，但他擅长外交事务，于1996年至2001年期间出任塔利班政权下的外交部长并兼任副总理。阿洪德也曾担任坎大哈省省长，坎大哈被称为塔利班的“摇篮”。卡塔尔半岛电视台称，阿洪德在组织内部地位极高，长期任职于塔利班最高咨询和决策领导委员会“奎达舒拉”。而即便是在该委员会的各项议程当中，阿洪德往往也具有“最终话语权”。美�?001年入侵阿富汗后，阿洪德流亡至巴基斯坦，但他并未中断自己的工作，而是为整个组织提供精神及宗教层面的指引�?001年，阿富汗塔利班因摧毁作为世界文化遗产的巴米扬大佛而受到外界批评，据称阿洪德与此事存在关联。澳大利亚新闻网站“对话”报道称，时任塔利班领导人奥马尔起初并无此意，但又恼怒联合国有钱修缮文物却未能提供对阿富汗的人道主义援助，于是他向塔利班最高决策委员会寻求建议，阿洪德正是做出“摧毁”决策的领导人之一。时至今日，阿洪德仍然受到联合国方面的制裁。BBC 8日称，塔利班内部大体分为强硬派和温和派两个阵营，二者对于如何执掌阿富汗存在较大分歧，而推选阿洪德就任总理很可能是一个相互妥协的结果，阿洪德大概率是得到了阿塔内部各派系的共同认可。有媒体认为，塔利班未能按之前公布的日期宣布政府官员人选，这一延误可能也说明了组织内部存在分歧。（上观�?                    ,,,,,,,,,,,,,,,,,
"                """,塔利班发言人接受央视专访：希望与中国展开合作,,,,,,,,,,,,,,,,
"
                    
                    
                        （原标题：金正恩现身朝鲜国庆阅兵式：瘦了，黑了，更有活力了）
                    
                    
                    9�?日，朝鲜举行了一场午夜阅兵式，以纪念建国73周年。在这场阅兵式上，朝鲜最高领导人金正恩形象出现明显变化，引发外界关注。从朝鲜中央通讯社发布的照片中可以发现，金正恩看上去变瘦了，肤色也黑了，显得更有活力。与此同时，周四的阅兵式也比以往更低调，规模更小。外界认为，在新冠疫情未解和经济困顿的当下，最高领导人“瘦身”与低调阅兵彼此呼应，表明平壤更关注国内事务，强调国家团结，而不是向美国或韩国发出信息。变瘦无关健康状况身穿浅灰色西装，系着银白色领带，�?日午夜零点钟声敲响时，金正恩一身西式装束出现在阅兵式现场。夜晚，平壤金日成广场灯火通明。金正恩面带微笑，向人群挥手致意，亲吻向他献花的孩子们。然后，他走到主席台中央观看阅兵式。有关报道称，在整个阅兵过程中，金正恩或是开怀大笑，或是为游行队伍鼓掌，同时还与身边的高级官员们兴致勃勃地交谈。当参加阅兵式的表演者和现场观众爆发雷鸣般的掌声时，金正恩报以微笑。从朝中社发布的照片中，外界发现，相比以往，金正恩的形象发生明显变化：人瘦了，肤色变黑了，更有活力了。首尔梨花女子大学研究朝鲜问题的教授朴元刚（Park Won-gon，音译）说：“他的脸明显瘦了，行动也更为有力。”今�?月，金正恩主持召开朝鲜劳动党第八届中央委员会第三次全体会议。那是他数周以来首次公开露面，看上去体重明显下降。有报道称，据韩国情报机�?月份提交给一名韩国议员的简报显示，在过去数月里，金正恩可能瘦了至少20公斤。而这次阅兵式上，金正恩看起来比当时更消瘦些。外界报道也援引一些朝鲜观察人士的说法称，金正恩身高约170厘米，此前体重为140公斤，现在可能下�?0-20公斤。尽管有所消瘦，但是金正恩的发型仍保持原样，以向祖父金日成致敬。一直以来，外界密切关注朝鲜最高领导人的公开露面情况，以及形象变化，由此来捕捉健康状况的蛛丝马迹。但是，分析人士认为，考虑到近期金正恩经常参加公共活动，体重减轻更有可能是改善体形的结果，而不是显示健康问题的征兆。此外，“瘦身”也不排除政治上的考虑和需要。眼下，金正恩可能正面临执政近十年来最艰难的时刻。多重挑战正在四面夹击：美国迄今未松绑针对朝鲜核武器施加的经济制裁；受新冠疫情及关闭边境等防疫措施的影响，朝鲜经济形势严峻；今夏洪灾又加剧食物短缺。朴元刚分析道，对金正恩来说，塑造年轻、有活力、能够带领国家走出困境的领导人形象至关重要。与此同时，塑造形象与最近举行的阅兵式基调也相一致。这次阅兵式展示了民防部队参与重建被洪水摧毁的经济和社区的努力，并强调了国家团结的信息。位于首尔的朝鲜研究大学教授杨武仁（Yang Moo-jin，音译）表示，金正恩在阅兵式上显瘦，而且神采奕奕，可能是在试图塑造与公众接触的“正常政治家”形象。“作为丈夫和三个孩子的父亲，他也年近四十了，关心自己的健康并不奇怪。”杨武仁说。朴元刚表示，鉴于朝鲜的政治体制是由最高领导人决定一切，所以金正恩的健康是极其重要的安全问题。“朝鲜内部很可能担心他超重。对金正恩来说，减少这些担忧，把自己塑造成一个年轻、健康、有能力做事的领导人，这很重要。”低调阅兵强调团结朝鲜周四的阅兵式也同样受到关注。这是新冠疫情暴发以来，朝鲜连续第三次在夜间阅兵。相比以往的阅兵式�?日的国庆阅兵式风格一变，显得更为低调。最明显的几处不同是，金正恩只是检阅了部队，但没有在阅兵式上发表讲话；阅兵式也未展示包括洲际弹道导弹在内的最先进的战略武器。取而代之的是火炮、反坦克武器、导弹发射装置等常规武器。而在今年1月和去年10月的阅兵式上，朝鲜都亮出了战略武器。与此同时，此次受阅部队以民间及安全武装力量为主，而不是正规军，也没有负责重要核导武器的部队。分析人士认为，周四的阅兵式显示出，在新冠疫情未解和经济困顿的情况下，比起试图对外传递信息，朝鲜更专注于国内问题。“朝鲜这次似未展示战略武器。我认为阅兵式主要是面向国内民众，而不是向美国或韩国传达信息。”一名韩国军方官员对韩联社说。这名官员还补充道，这次阅兵式的规模也比前两次阅兵式小，似乎仅持续约一个小时，人员和装备数量也很少。卡内基国际和平研究院核政策项目高级研究员安基特·潘达表示，这是朝鲜在一年内第三次举行阅兵式，节奏显得异常之快。阅兵式上的游行活动也显示了朝鲜的国家力量和团结是经久不衰的，“最近几次阅兵式的一个主题是坚持到底”。在阅兵式上，朝鲜劳动党中央委员会书记李日焕致辞时强调以“自力更生”原则解决一切问题，并表示朝鲜政府将继续加强防御能力，捍卫人民的尊严和根本利益。韩国国家统一研究院研究员洪敏（Hong Min，音译）还指出，朝鲜在阅兵式上展示工农赤卫军等民防部队非常罕见。据韩国统一部的说法，朝鲜上次举行工农赤卫军的游行还是在2013年。朝鲜的工农赤卫军相当于其他国家的预备役部队，由大约570万名工人和农民组成，年龄�?7岁至60岁之间。“在动员民众参与重建经济和被洪水破坏的灾区时，朝鲜需要加强执行军事化纪律。”洪敏说�?                    
                ",金正恩现身朝鲜国庆阅兵式：瘦了，黑了，更有活力了 ,,,,,,,,,,,,,,,,
"
                    
                    
                        （原标题：国际奥委会禁止朝鲜参加北京冬奥�?                    
                    
                    当地时间8日，国际奥委会官网宣布，因为朝鲜拒绝参加东京奥运会，国际奥委会已暂停了朝鲜奥委会参赛资格，朝鲜将被禁止参�?022年北京冬奥会。国际奥委会表示，曾向朝鲜奥委会做出安全举办奥运会的承诺，并始终寻求安全、合适的解决方案，但朝鲜奥委会在收到严重警告的情况下，依然缺席了东京奥运会�?                    
                ",国际奥委会禁止朝鲜参加北京冬�?,,,,,,,,,,,,,,,,
"
                    
                    
                        （原标题：塔利班接管阿富汗政权一个月：枪决人贩子街头“晒尸”）
                    
                    
                    （观察者网讯）塔利班接管阿富汗一月有余，打击犯罪、维护治安的手段相当强硬。据英国广播公司（BBC�?�?6日报道，记者在阿富汗第四大城市马扎里沙里夫的主道路旁看到四具带枪伤的尸体，其中一具尸体上附有一张纸条，表示这些人是人贩子，并警告其他犯罪分子“这就是下场”。BBC报道截图BBC称，长期以来，在阿富汗各大城市，暴力犯罪一直是个大问题。而现在就连塔利班的批评者也认为，塔利班改善了社会治安。报道称，一位旁观者表示，“如果这些人是人贩子，塔利班这样做是一件好事。这对其他人来说是一个教训。”延伸阅读美媒：拜登在阿富汗犯的错伤了印�?帮了中国观察者网 “美国总统拜登打赌，撤出阿富汗将利于美国与中国竞争。但他忽略了一个重要细节，撤军也威胁到了美日印澳（Quad）四方对话。”《华尔街日报�?6日刊发专栏作者萨达南·杜海姆（Sadanand Dhume）的评论文章，指出阿富汗塔利班的回归对印度而言是一个明显的战略挫折，加剧了印度面临的陆地威胁。这既削弱了四国施压中国的能力，甚至短期内对巴基斯坦而言也是一场胜利。《华尔街日报》：拜登在阿富汗犯的错伤害了印度，帮了中国杜海姆臆测，恐怖组织“几乎肯定”会在巴基斯坦的支持下，利用阿富汗对印控克什米尔或印度其他地区发动袭击。面对这些挑战，印度可能会缺乏决心和资源来应对中国的威胁。文章引述“卡内基国际和平基金会”亚洲地缘政治专家阿什利·泰利斯（Ashley J. Tellis）的话说，“印度希望阿富汗成为恐怖主义的墓地，而不是帝国坟场。”美国从阿富汗撤军无意间损害了印度的安全，也打击了印度为美日印澳联盟提供援助的能力。因为来自陆地的威胁上升，将会限制印度在海洋方向投入的资源，从而有损印度在海上提供支援的能力。杜海姆在社交平台上发布的自拍照杜海姆注意到，迄今为止印度政府一直克制着对拜登政府从阿富汗撤军的批评，印度外长苏杰生甚至还称赞美国拥有“强大的实力”和“重塑自身的非凡能力”。相比之下，印度学界就没这么客气了。印度颇具影响力的记者谢卡尔·古普塔（Shekhar Gupta）抨击拜登就是“披着羊皮的绵羊”（sheep in sheep’s clothing，形容一个人缺乏勇气，就像它给人的印象一样真实），在阿富汗主持了一场“向乌合之众无条件投降”的行动。印度战略事务评论员布拉马·切拉尼（Brahma Chellaney）同样指出，美国的退出是在告诉盟友们，“在最需要的时候依靠美国，其实是把自己置于危险的境地。”而印度智库“观察者研究基金会”主席萨米尔·萨兰（Samir Saran）更加直白地否定了拜登所谓“从阿富汗撤军、转而聚焦中国”的说辞，认为这种想法“太过天真”。从文章来看，印度在阿富汗巨大投资打了水漂，也是令印度人心碎的原因。文章回溯说，过去为了照顾巴基斯坦的情绪，历届美国政府限制了印度与阿富汗的安全合作。哪怕在这种情况下，印度依然大力参与了阿富汗事务，例如在喀布尔等多地建立使领馆；为阿富汗新议会大楼、大坝、高速公路等基础设施提供资金；帮助训练阿富汗安全部队，还向其空军捐赠了直升机。印度向阿富汗提供了�?0亿美元援助，成为仅次于日本的第二大非西方援助国，也是阿富汗的第五大援助国。今�?月巴基斯坦媒体曾称，印度向当时的阿富汗政府急运物资抵抗塔利班“印度究竟被削弱了多少？美国是否能解决印度对恐怖主义的担忧？这些问题仍有待观察。”杜海姆声称，“面对边界上咄咄逼人的中国，印度仍然有理由依靠四方对话平台。尽管如此，有一点是很清楚的：你不能为了应对中国而忽视阿富汗带来的麻烦。为了缓解压力的拜登可能并没能让中国感到压力，反倒让自己重要的合作伙伴陷入了困境。”（观察者网�?                    
                ",塔利班接管阿富汗政权一个月：枪决人贩子街头“晒尸�? ,,,,,,,,,,,,,,,,
